stage,tau,best_ckpt_id,best_epoch,best_val_mse,best_support_size,n_evals,best_lasso_recovery_score
0,0.8,12,300,2.8094844818115234,5,13,1.729766758542981
1,0.8,28,675,3.982027292251587,4,49,0.9784868077854016
